"Estado","Variável","Mês","Valor","Região","População"
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-01-01,80,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-02-01,74,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-03-01,59,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-04-01,77,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-05-01,91,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-06-01,87,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-07-01,110,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-08-01,100,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-09-01,144,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-10-01,101,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-11-01,90,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2022-12-01,108,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-01-01,75,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-02-01,69,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-03-01,76,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-04-01,69,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-05-01,81,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-06-01,101,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-07-01,108,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-08-01,96,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-09-01,84,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-10-01,111,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-11-01,107,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2023-12-01,110,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2024-01-01,91,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2024-02-01,56,"Norte",8120131
"Pará","Morte no trânsito ou em decorrência dele (exceto homicídio doloso)",2024-03-01,83,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-01-01,1,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-02-01,0,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-03-01,0,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-04-01,0,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-05-01,1,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-06-01,0,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-07-01,1,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-08-01,0,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-09-01,0,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-10-01,0,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-11-01,2,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2019-12-01,3,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-01-01,8,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-02-01,12,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-03-01,8,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-04-01,3,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-05-01,5,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-06-01,2,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-07-01,4,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-08-01,8,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-09-01,13,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-10-01,25,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-11-01,20,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2020-12-01,15,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-01-01,14,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-02-01,16,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-03-01,20,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-04-01,6,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-05-01,12,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-06-01,18,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-07-01,22,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-08-01,17,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-09-01,18,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-10-01,23,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-11-01,8,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2021-12-01,22,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-01-01,12,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-02-01,11,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-03-01,16,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-04-01,14,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-05-01,11,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-06-01,15,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-07-01,19,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-08-01,19,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-09-01,15,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-10-01,17,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-11-01,8,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2022-12-01,16,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-01-01,25,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-02-01,14,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-03-01,24,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-04-01,21,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-05-01,21,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-06-01,18,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-07-01,16,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-08-01,31,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-09-01,32,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-10-01,39,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-11-01,30,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2023-12-01,24,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2024-01-01,25,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2024-02-01,31,"Norte",8120131
"Pará","Mortes a esclarecer (sem indício de crime)",2024-03-01,37,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-01-01,16,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-02-01,14,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-03-01,5,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-04-01,13,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-05-01,16,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-06-01,7,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-07-01,15,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-08-01,9,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-09-01,12,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-10-01,11,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-11-01,9,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2019-12-01,11,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-01-01,14,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-02-01,11,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-03-01,13,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-04-01,10,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-05-01,10,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-06-01,9,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-07-01,7,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-08-01,7,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-09-01,4,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-10-01,3,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-11-01,11,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2020-12-01,10,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-01-01,9,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-02-01,16,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-03-01,14,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-04-01,5,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-05-01,12,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-06-01,7,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-07-01,7,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-08-01,7,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-09-01,7,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-10-01,9,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-11-01,6,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2021-12-01,11,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-01-01,3,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-02-01,7,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-03-01,9,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-04-01,11,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-05-01,7,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-06-01,7,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-07-01,6,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-08-01,6,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-09-01,15,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-10-01,5,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-11-01,5,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2022-12-01,6,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-01-01,6,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-02-01,5,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-03-01,6,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-04-01,6,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-05-01,5,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-06-01,13,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-07-01,5,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-08-01,5,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-09-01,1,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-10-01,6,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-11-01,2,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2023-12-01,4,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2024-01-01,3,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2024-02-01,2,"Norte",8120131
"Pará","Roubo seguido de morte (latrocínio)",2024-03-01,2,"Norte",8120131
"Pará","Suicídio",2019-01-01,25,"Norte",8120131
"Pará","Suicídio",2019-02-01,30,"Norte",8120131
"Pará","Suicídio",2019-03-01,23,"Norte",8120131
"Pará","Suicídio",2019-04-01,28,"Norte",8120131
"Pará","Suicídio",2019-05-01,26,"Norte",8120131
"Pará","Suicídio",2019-06-01,30,"Norte",8120131
"Pará","Suicídio",2019-07-01,30,"Norte",8120131
"Pará","Suicídio",2019-08-01,28,"Norte",8120131
"Pará","Suicídio",2019-09-01,43,"Norte",8120131
"Pará","Suicídio",2019-10-01,37,"Norte",8120131
"Pará","Suicídio",2019-11-01,32,"Norte",8120131
"Pará","Suicídio",2019-12-01,28,"Norte",8120131
"Pará","Suicídio",2020-01-01,38,"Norte",8120131
"Pará","Suicídio",2020-02-01,37,"Norte",8120131
"Pará","Suicídio",2020-03-01,38,"Norte",8120131
"Pará","Suicídio",2020-04-01,35,"Norte",8120131
"Pará","Suicídio",2020-05-01,29,"Norte",8120131
"Pará","Suicídio",2020-06-01,30,"Norte",8120131
"Pará","Suicídio",2020-07-01,29,"Norte",8120131
"Pará","Suicídio",2020-08-01,28,"Norte",8120131
"Pará","Suicídio",2020-09-01,30,"Norte",8120131
"Pará","Suicídio",2020-10-01,31,"Norte",8120131
"Pará","Suicídio",2020-11-01,34,"Norte",8120131
"Pará","Suicídio",2020-12-01,28,"Norte",8120131
"Pará","Suicídio",2021-01-01,43,"Norte",8120131
"Pará","Suicídio",2021-02-01,31,"Norte",8120131
"Pará","Suicídio",2021-03-01,34,"Norte",8120131
"Pará","Suicídio",2021-04-01,33,"Norte",8120131
"Pará","Suicídio",2021-05-01,53,"Norte",8120131
"Pará","Suicídio",2021-06-01,30,"Norte",8120131
"Pará","Suicídio",2021-07-01,33,"Norte",8120131
"Pará","Suicídio",2021-08-01,37,"Norte",8120131
"Pará","Suicídio",2021-09-01,37,"Norte",8120131
"Pará","Suicídio",2021-10-01,30,"Norte",8120131
"Pará","Suicídio",2021-11-01,33,"Norte",8120131
"Pará","Suicídio",2021-12-01,25,"Norte",8120131
"Pará","Suicídio",2022-01-01,42,"Norte",8120131
"Pará","Suicídio",2022-02-01,27,"Norte",8120131
"Pará","Suicídio",2022-03-01,53,"Norte",8120131
"Pará","Suicídio",2022-04-01,40,"Norte",8120131
"Pará","Suicídio",2022-05-01,52,"Norte",8120131
"Pará","Suicídio",2022-06-01,36,"Norte",8120131
"Pará","Suicídio",2022-07-01,42,"Norte",8120131
"Pará","Suicídio",2022-08-01,36,"Norte",8120131
"Pará","Suicídio",2022-09-01,43,"Norte",8120131
"Pará","Suicídio",2022-10-01,46,"Norte",8120131
"Pará","Suicídio",2022-11-01,42,"Norte",8120131
"Pará","Suicídio",2022-12-01,44,"Norte",8120131
"Pará","Suicídio",2023-01-01,47,"Norte",8120131
"Pará","Suicídio",2023-02-01,58,"Norte",8120131
"Pará","Suicídio",2023-03-01,43,"Norte",8120131
"Pará","Suicídio",2023-04-01,38,"Norte",8120131
"Pará","Suicídio",2023-05-01,48,"Norte",8120131
"Pará","Suicídio",2023-06-01,43,"Norte",8120131
"Pará","Suicídio",2023-07-01,45,"Norte",8120131
"Pará","Suicídio",2023-08-01,46,"Norte",8120131
"Pará","Suicídio",2023-09-01,59,"Norte",8120131
"Pará","Suicídio",2023-10-01,50,"Norte",8120131
"Pará","Suicídio",2023-11-01,43,"Norte",8120131
"Pará","Suicídio",2023-12-01,41,"Norte",8120131
"Pará","Suicídio",2024-01-01,55,"Norte",8120131
"Pará","Suicídio",2024-02-01,35,"Norte",8120131
"Pará","Suicídio",2024-03-01,30,"Norte",8120131
"Pará","Tentativa de homicídio",2019-01-01,130,"Norte",8120131
"Pará","Tentativa de homicídio",2019-02-01,142,"Norte",8120131
"Pará","Tentativa de homicídio",2019-03-01,194,"Norte",8120131
"Pará","Tentativa de homicídio",2019-04-01,146,"Norte",8120131
"Pará","Tentativa de homicídio",2019-05-01,129,"Norte",8120131
"Pará","Tentativa de homicídio",2019-06-01,128,"Norte",8120131
"Pará","Tentativa de homicídio",2019-07-01,108,"Norte",8120131
"Pará","Tentativa de homicídio",2019-08-01,111,"Norte",8120131
"Pará","Tentativa de homicídio",2019-09-01,134,"Norte",8120131
"Pará","Tentativa de homicídio",2019-10-01,118,"Norte",8120131
"Pará","Tentativa de homicídio",2019-11-01,110,"Norte",8120131
"Pará","Tentativa de homicídio",2019-12-01,125,"Norte",8120131
"Pará","Tentativa de homicídio",2020-01-01,108,"Norte",8120131
"Pará","Tentativa de homicídio",2020-02-01,111,"Norte",8120131
"Pará","Tentativa de homicídio",2020-03-01,115,"Norte",8120131
"Pará","Tentativa de homicídio",2020-04-01,74,"Norte",8120131
"Pará","Tentativa de homicídio",2020-05-01,105,"Norte",8120131
"Pará","Tentativa de homicídio",2020-06-01,85,"Norte",8120131
"Pará","Tentativa de homicídio",2020-07-01,109,"Norte",8120131
"Pará","Tentativa de homicídio",2020-08-01,123,"Norte",8120131
"Pará","Tentativa de homicídio",2020-09-01,124,"Norte",8120131
"Pará","Tentativa de homicídio",2020-10-01,118,"Norte",8120131
"Pará","Tentativa de homicídio",2020-11-01,96,"Norte",8120131
"Pará","Tentativa de homicídio",2020-12-01,102,"Norte",8120131
"Pará","Tentativa de homicídio",2021-01-01,91,"Norte",8120131
"Pará","Tentativa de homicídio",2021-02-01,61,"Norte",8120131
"Pará","Tentativa de homicídio",2021-03-01,87,"Norte",8120131
"Pará","Tentativa de homicídio",2021-04-01,78,"Norte",8120131
"Pará","Tentativa de homicídio",2021-05-01,112,"Norte",8120131
"Pará","Tentativa de homicídio",2021-06-01,60,"Norte",8120131
"Pará","Tentativa de homicídio",2021-07-01,89,"Norte",8120131
"Pará","Tentativa de homicídio",2021-08-01,113,"Norte",8120131
"Pará","Tentativa de homicídio",2021-09-01,108,"Norte",8120131
"Pará","Tentativa de homicídio",2021-10-01,106,"Norte",8120131
"Pará","Tentativa de homicídio",2021-11-01,110,"Norte",8120131
"Pará","Tentativa de homicídio",2021-12-01,96,"Norte",8120131
"Pará","Tentativa de homicídio",2022-01-01,81,"Norte",8120131
"Pará","Tentativa de homicídio",2022-02-01,90,"Norte",8120131
"Pará","Tentativa de homicídio",2022-03-01,100,"Norte",8120131
"Pará","Tentativa de homicídio",2022-04-01,86,"Norte",8120131
"Pará","Tentativa de homicídio",2022-05-01,114,"Norte",8120131
"Pará","Tentativa de homicídio",2022-06-01,92,"Norte",8120131
"Pará","Tentativa de homicídio",2022-07-01,98,"Norte",8120131
"Pará","Tentativa de homicídio",2022-08-01,152,"Norte",8120131
"Pará","Tentativa de homicídio",2022-09-01,176,"Norte",8120131
"Pará","Tentativa de homicídio",2022-10-01,142,"Norte",8120131
"Pará","Tentativa de homicídio",2022-11-01,138,"Norte",8120131
"Pará","Tentativa de homicídio",2022-12-01,130,"Norte",8120131
"Pará","Tentativa de homicídio",2023-01-01,138,"Norte",8120131
"Pará","Tentativa de homicídio",2023-02-01,127,"Norte",8120131
"Pará","Tentativa de homicídio",2023-03-01,135,"Norte",8120131
"Pará","Tentativa de homicídio",2023-04-01,140,"Norte",8120131
"Pará","Tentativa de homicídio",2023-05-01,165,"Norte",8120131
"Pará","Tentativa de homicídio",2023-06-01,155,"Norte",8120131
"Pará","Tentativa de homicídio",2023-07-01,161,"Norte",8120131
"Pará","Tentativa de homicídio",2023-08-01,149,"Norte",8120131
"Pará","Tentativa de homicídio",2023-09-01,158,"Norte",8120131
"Pará","Tentativa de homicídio",2023-10-01,144,"Norte",8120131
"Pará","Tentativa de homicídio",2023-11-01,164,"Norte",8120131
"Pará","Tentativa de homicídio",2023-12-01,160,"Norte",8120131
"Pará","Tentativa de homicídio",2024-01-01,144,"Norte",8120131
"Pará","Tentativa de homicídio",2024-02-01,118,"Norte",8120131
"Pará","Tentativa de homicídio",2024-03-01,136,"Norte",8120131
"Paraíba","Feminicídio",2019-01-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2019-02-01,0,"Nordeste",3974687
"Paraíba","Feminicídio",2019-03-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2019-04-01,6,"Nordeste",3974687
"Paraíba","Feminicídio",2019-05-01,4,"Nordeste",3974687
"Paraíba","Feminicídio",2019-06-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2019-07-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2019-08-01,5,"Nordeste",3974687
"Paraíba","Feminicídio",2019-09-01,4,"Nordeste",3974687
"Paraíba","Feminicídio",2019-10-01,6,"Nordeste",3974687
"Paraíba","Feminicídio",2019-11-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2019-12-01,3,"Nordeste",3974687
"Paraíba","Feminicídio",2020-01-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2020-02-01,4,"Nordeste",3974687
"Paraíba","Feminicídio",2020-03-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2020-04-01,5,"Nordeste",3974687
"Paraíba","Feminicídio",2020-05-01,5,"Nordeste",3974687
"Paraíba","Feminicídio",2020-06-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2020-07-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2020-08-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2020-09-01,5,"Nordeste",3974687
"Paraíba","Feminicídio",2020-10-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2020-11-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2020-12-01,6,"Nordeste",3974687
"Paraíba","Feminicídio",2021-01-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2021-02-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2021-03-01,3,"Nordeste",3974687
"Paraíba","Feminicídio",2021-04-01,3,"Nordeste",3974687
"Paraíba","Feminicídio",2021-05-01,0,"Nordeste",3974687
"Paraíba","Feminicídio",2021-06-01,4,"Nordeste",3974687
"Paraíba","Feminicídio",2021-07-01,0,"Nordeste",3974687
"Paraíba","Feminicídio",2021-08-01,5,"Nordeste",3974687
"Paraíba","Feminicídio",2021-09-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2021-10-01,4,"Nordeste",3974687
"Paraíba","Feminicídio",2021-11-01,0,"Nordeste",3974687
"Paraíba","Feminicídio",2021-12-01,5,"Nordeste",3974687
"Paraíba","Feminicídio",2022-01-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2022-02-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2022-03-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2022-04-01,7,"Nordeste",3974687
"Paraíba","Feminicídio",2022-05-01,3,"Nordeste",3974687
"Paraíba","Feminicídio",2022-06-01,4,"Nordeste",3974687
"Paraíba","Feminicídio",2022-07-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2022-08-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2022-09-01,0,"Nordeste",3974687
"Paraíba","Feminicídio",2022-10-01,0,"Nordeste",3974687
"Paraíba","Feminicídio",2022-11-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2022-12-01,3,"Nordeste",3974687
"Paraíba","Feminicídio",2023-01-01,4,"Nordeste",3974687
"Paraíba","Feminicídio",2023-02-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2023-03-01,0,"Nordeste",3974687
"Paraíba","Feminicídio",2023-04-01,6,"Nordeste",3974687
"Paraíba","Feminicídio",2023-05-01,3,"Nordeste",3974687
"Paraíba","Feminicídio",2023-06-01,3,"Nordeste",3974687
"Paraíba","Feminicídio",2023-07-01,2,"Nordeste",3974687
"Paraíba","Feminicídio",2023-08-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2023-09-01,4,"Nordeste",3974687
"Paraíba","Feminicídio",2023-10-01,7,"Nordeste",3974687
"Paraíba","Feminicídio",2023-11-01,0,"Nordeste",3974687
"Paraíba","Feminicídio",2023-12-01,3,"Nordeste",3974687
"Paraíba","Feminicídio",2024-01-01,1,"Nordeste",3974687
"Paraíba","Feminicídio",2024-02-01,4,"Nordeste",3974687
"Paraíba","Feminicídio",2024-03-01,1,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-01-01,69,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-02-01,76,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-03-01,69,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-04-01,69,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-05-01,65,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-06-01,73,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-07-01,61,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-08-01,73,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-09-01,74,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-10-01,67,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-11-01,81,"Nordeste",3974687
"Paraíba","Homicídio doloso",2019-12-01,68,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-01-01,86,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-02-01,72,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-03-01,84,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-04-01,115,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-05-01,89,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-06-01,76,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-07-01,78,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-08-01,90,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-09-01,63,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-10-01,91,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-11-01,118,"Nordeste",3974687
"Paraíba","Homicídio doloso",2020-12-01,88,"Nordeste",3974687
"Paraíba","Homicídio doloso",2021-01-01,99,"Nordeste",3974687
"Paraíba","Homicídio doloso",2021-02-01,80,"Nordeste",3974687
"Paraíba","Homicídio doloso",2021-03-01,89,"Nordeste",3974687
"Paraíba","Homicídio doloso",2021-04-01,100,"Nordeste",3974687
"Paraíba","Homicídio doloso",2021-05-01,90,"Nordeste",3974687
"Paraíba","Homicídio doloso",2021-06-01,93,"Nordeste",3974687
"Paraíba","Homicídio doloso",2021-07-01,67,"Nordeste",3974687
