"Estado","Variável","Mês","Valor","Região"
"Acre","Mandado de prisão cumprido",2023-04-01,149,"Norte"
"Acre","Mandado de prisão cumprido",2023-05-01,72,"Norte"
"Acre","Mandado de prisão cumprido",2023-06-01,165,"Norte"
"Acre","Mandado de prisão cumprido",2023-07-01,138,"Norte"
"Acre","Mandado de prisão cumprido",2023-08-01,132,"Norte"
"Acre","Mandado de prisão cumprido",2023-09-01,131,"Norte"
"Acre","Mandado de prisão cumprido",2023-10-01,127,"Norte"
"Acre","Mandado de prisão cumprido",2023-11-01,110,"Norte"
"Acre","Mandado de prisão cumprido",2023-12-01,114,"Norte"
"Acre","Mandado de prisão cumprido",2024-01-01,120,"Norte"
"Acre","Mandado de prisão cumprido",2024-02-01,113,"Norte"
"Acre","Mandado de prisão cumprido",2024-03-01,131,"Norte"
"Alagoas","Mandado de prisão cumprido",2019-01-01,144,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-02-01,140,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-03-01,140,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-04-01,192,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-05-01,219,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-06-01,211,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-07-01,166,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-08-01,208,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-09-01,185,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-10-01,231,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-11-01,187,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2019-12-01,115,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-01-01,99,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-02-01,96,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-03-01,135,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-04-01,101,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-05-01,102,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-06-01,69,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-07-01,162,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-08-01,131,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-09-01,166,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-10-01,119,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-11-01,88,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2020-12-01,96,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-01-01,85,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-02-01,99,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-03-01,136,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-04-01,139,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-05-01,174,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-06-01,111,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-07-01,114,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-08-01,144,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-09-01,118,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-10-01,128,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-11-01,154,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2021-12-01,94,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-01-01,119,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-02-01,152,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-03-01,139,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-04-01,161,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-05-01,130,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-06-01,151,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-07-01,169,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-08-01,179,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-09-01,168,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-10-01,130,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-11-01,184,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2022-12-01,137,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-01-01,173,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-02-01,169,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-03-01,259,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-04-01,178,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-05-01,264,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-06-01,181,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-07-01,209,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-08-01,213,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-09-01,254,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-10-01,272,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-11-01,289,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2023-12-01,292,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2024-01-01,277,"Nordeste"
"Alagoas","Mandado de prisão cumprido",2024-02-01,292,"Nordeste"
"Amazonas","Mandado de prisão cumprido",2019-01-01,268,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-02-01,355,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-03-01,342,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-04-01,332,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-05-01,342,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-06-01,296,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-07-01,352,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-08-01,360,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-09-01,310,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-10-01,259,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-11-01,297,"Norte"
"Amazonas","Mandado de prisão cumprido",2019-12-01,271,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-01-01,297,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-02-01,285,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-03-01,266,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-04-01,168,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-05-01,195,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-06-01,311,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-07-01,308,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-08-01,288,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-09-01,256,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-10-01,287,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-11-01,181,"Norte"
"Amazonas","Mandado de prisão cumprido",2020-12-01,150,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-01-01,1019,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-02-01,1040,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-03-01,1225,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-04-01,1282,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-05-01,1132,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-06-01,1077,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-07-01,1046,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-08-01,1077,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-09-01,971,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-10-01,965,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-11-01,910,"Norte"
"Amazonas","Mandado de prisão cumprido",2021-12-01,988,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-01-01,122,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-02-01,213,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-03-01,176,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-04-01,187,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-05-01,215,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-06-01,188,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-07-01,191,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-08-01,208,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-09-01,141,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-10-01,102,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-11-01,172,"Norte"
"Amazonas","Mandado de prisão cumprido",2022-12-01,143,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-01-01,159,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-02-01,212,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-03-01,209,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-04-01,159,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-05-01,298,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-06-01,198,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-07-01,189,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-08-01,190,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-09-01,177,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-10-01,167,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-11-01,164,"Norte"
"Amazonas","Mandado de prisão cumprido",2023-12-01,203,"Norte"
"Amazonas","Mandado de prisão cumprido",2024-01-01,342,"Norte"
"Amazonas","Mandado de prisão cumprido",2024-02-01,508,"Norte"
"Amazonas","Mandado de prisão cumprido",2024-03-01,511,"Norte"
"Amapá","Mandado de prisão cumprido",2019-01-01,61,"Norte"
"Amapá","Mandado de prisão cumprido",2019-02-01,51,"Norte"
"Amapá","Mandado de prisão cumprido",2019-03-01,104,"Norte"
"Amapá","Mandado de prisão cumprido",2019-04-01,68,"Norte"
"Amapá","Mandado de prisão cumprido",2019-05-01,55,"Norte"
"Amapá","Mandado de prisão cumprido",2019-06-01,67,"Norte"
"Amapá","Mandado de prisão cumprido",2019-07-01,72,"Norte"
"Amapá","Mandado de prisão cumprido",2019-08-01,82,"Norte"
"Amapá","Mandado de prisão cumprido",2019-09-01,63,"Norte"
"Amapá","Mandado de prisão cumprido",2019-10-01,46,"Norte"
"Amapá","Mandado de prisão cumprido",2019-11-01,81,"Norte"
"Amapá","Mandado de prisão cumprido",2019-12-01,55,"Norte"
"Amapá","Mandado de prisão cumprido",2020-01-01,65,"Norte"
"Amapá","Mandado de prisão cumprido",2020-02-01,45,"Norte"
"Amapá","Mandado de prisão cumprido",2020-03-01,62,"Norte"
"Amapá","Mandado de prisão cumprido",2020-04-01,39,"Norte"
"Amapá","Mandado de prisão cumprido",2020-05-01,31,"Norte"
"Amapá","Mandado de prisão cumprido",2020-06-01,59,"Norte"
"Amapá","Mandado de prisão cumprido",2020-07-01,52,"Norte"
"Amapá","Mandado de prisão cumprido",2020-08-01,58,"Norte"
"Amapá","Mandado de prisão cumprido",2020-09-01,52,"Norte"
"Amapá","Mandado de prisão cumprido",2020-10-01,60,"Norte"
"Amapá","Mandado de prisão cumprido",2020-11-01,19,"Norte"
"Amapá","Mandado de prisão cumprido",2020-12-01,57,"Norte"
"Amapá","Mandado de prisão cumprido",2021-01-01,35,"Norte"
"Amapá","Mandado de prisão cumprido",2021-02-01,48,"Norte"
"Amapá","Mandado de prisão cumprido",2021-03-01,70,"Norte"
"Amapá","Mandado de prisão cumprido",2021-04-01,54,"Norte"
"Amapá","Mandado de prisão cumprido",2021-05-01,67,"Norte"
"Amapá","Mandado de prisão cumprido",2021-06-01,59,"Norte"
"Amapá","Mandado de prisão cumprido",2021-07-01,65,"Norte"
"Amapá","Mandado de prisão cumprido",2021-08-01,68,"Norte"
"Amapá","Mandado de prisão cumprido",2021-09-01,67,"Norte"
"Amapá","Mandado de prisão cumprido",2021-10-01,50,"Norte"
"Amapá","Mandado de prisão cumprido",2021-11-01,58,"Norte"
"Amapá","Mandado de prisão cumprido",2021-12-01,48,"Norte"
"Amapá","Mandado de prisão cumprido",2022-01-01,35,"Norte"
"Amapá","Mandado de prisão cumprido",2022-02-01,59,"Norte"
"Amapá","Mandado de prisão cumprido",2022-03-01,109,"Norte"
"Amapá","Mandado de prisão cumprido",2022-04-01,75,"Norte"
"Amapá","Mandado de prisão cumprido",2022-05-01,90,"Norte"
"Amapá","Mandado de prisão cumprido",2022-06-01,84,"Norte"
"Amapá","Mandado de prisão cumprido",2022-07-01,98,"Norte"
"Amapá","Mandado de prisão cumprido",2022-08-01,122,"Norte"
"Amapá","Mandado de prisão cumprido",2022-09-01,100,"Norte"
"Amapá","Mandado de prisão cumprido",2022-10-01,79,"Norte"
"Amapá","Mandado de prisão cumprido",2022-11-01,97,"Norte"
"Amapá","Mandado de prisão cumprido",2022-12-01,93,"Norte"
"Amapá","Mandado de prisão cumprido",2023-01-01,40,"Norte"
"Amapá","Mandado de prisão cumprido",2023-02-01,49,"Norte"
"Amapá","Mandado de prisão cumprido",2023-03-01,147,"Norte"
"Amapá","Mandado de prisão cumprido",2023-04-01,96,"Norte"
"Amapá","Mandado de prisão cumprido",2023-05-01,116,"Norte"
"Amapá","Mandado de prisão cumprido",2023-06-01,45,"Norte"
"Amapá","Mandado de prisão cumprido",2023-07-01,54,"Norte"
"Amapá","Mandado de prisão cumprido",2023-08-01,94,"Norte"
"Amapá","Mandado de prisão cumprido",2023-09-01,115,"Norte"
"Amapá","Mandado de prisão cumprido",2023-10-01,103,"Norte"
"Amapá","Mandado de prisão cumprido",2023-11-01,138,"Norte"
"Amapá","Mandado de prisão cumprido",2023-12-01,94,"Norte"
"Amapá","Mandado de prisão cumprido",2024-01-01,99,"Norte"
"Amapá","Mandado de prisão cumprido",2024-02-01,145,"Norte"
"Amapá","Mandado de prisão cumprido",2024-03-01,123,"Norte"
"Bahia","Mandado de prisão cumprido",2019-01-01,262,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-02-01,309,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-03-01,345,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-04-01,394,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-05-01,338,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-06-01,243,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-07-01,323,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-08-01,305,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-09-01,325,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-10-01,258,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-11-01,289,"Nordeste"
"Bahia","Mandado de prisão cumprido",2019-12-01,234,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-01-01,310,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-02-01,190,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-03-01,210,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-04-01,190,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-05-01,196,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-06-01,221,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-07-01,243,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-08-01,228,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-09-01,198,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-10-01,242,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-11-01,155,"Nordeste"
"Bahia","Mandado de prisão cumprido",2020-12-01,152,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-01-01,248,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-02-01,250,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-03-01,217,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-04-01,171,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-05-01,218,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-06-01,256,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-07-01,201,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-08-01,210,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-09-01,271,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-10-01,304,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-11-01,256,"Nordeste"
"Bahia","Mandado de prisão cumprido",2021-12-01,313,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-01-01,243,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-02-01,365,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-03-01,355,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-04-01,344,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-05-01,439,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-06-01,445,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-07-01,458,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-08-01,530,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-09-01,530,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-10-01,445,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-11-01,455,"Nordeste"
"Bahia","Mandado de prisão cumprido",2022-12-01,395,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-01-01,386,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-02-01,497,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-03-01,665,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-04-01,446,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-05-01,588,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-06-01,520,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-07-01,490,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-08-01,604,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-09-01,600,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-10-01,700,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-11-01,557,"Nordeste"
"Bahia","Mandado de prisão cumprido",2023-12-01,698,"Nordeste"
"Bahia","Mandado de prisão cumprido",2024-01-01,463,"Nordeste"
"Bahia","Mandado de prisão cumprido",2024-02-01,502,"Nordeste"
"Bahia","Mandado de prisão cumprido",2024-03-01,799,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-01-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-02-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-03-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-04-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-05-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-06-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-07-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-08-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-09-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-10-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-11-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2019-12-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-01-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-02-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-03-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-04-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-05-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-06-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-07-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-08-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-09-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-10-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-11-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2020-12-01,0,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-01-01,245,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-02-01,360,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-03-01,358,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-04-01,335,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-05-01,378,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-06-01,434,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-07-01,388,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-08-01,429,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-09-01,430,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-10-01,400,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-11-01,459,"Nordeste"
"Ceará","Mandado de prisão cumprido",2021-12-01,382,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-01-01,256,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-02-01,314,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-03-01,583,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-04-01,423,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-05-01,618,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-06-01,468,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-07-01,505,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-08-01,562,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-09-01,477,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-10-01,382,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-11-01,430,"Nordeste"
"Ceará","Mandado de prisão cumprido",2022-12-01,416,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-01-01,516,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-02-01,525,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-03-01,676,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-04-01,522,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-05-01,708,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-06-01,594,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-07-01,529,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-08-01,515,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-09-01,568,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-10-01,613,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-11-01,828,"Nordeste"
"Ceará","Mandado de prisão cumprido",2023-12-01,589,"Nordeste"
"Ceará","Mandado de prisão cumprido",2024-01-01,485,"Nordeste"
"Ceará","Mandado de prisão cumprido",2024-02-01,520,"Nordeste"
"Ceará","Mandado de prisão cumprido",2024-03-01,514,"Nordeste"
"Distrito Federal","Mandado de prisão cumprido",2019-01-01,693,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-02-01,759,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-03-01,735,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-04-01,828,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-05-01,965,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-06-01,733,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-07-01,795,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-08-01,800,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-09-01,799,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-10-01,771,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-11-01,671,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2019-12-01,663,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2020-01-01,644,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2020-02-01,647,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2020-03-01,593,"Centro-Oeste"
"Distrito Federal","Mandado de prisão cumprido",2020-04-01,546,"Centro-Oeste"
